정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스닥수익률(벤치마크),초과수익률,초과승리여부
2023-09-14,2023-03-09,A082270,젬백스,대형주→중형주,대형주,중형주,0.00313636,0.00649472,0.00335837,0.00418474,777035,811047,3251.7,5267.5,2015.8,20.16,1,13250.0,13150.0,-0.007547,0.018975,-0.026523,0
2023-09-14,2023-03-09,A080580,오킨스전자,중형주→소형주,중형주,소형주,0.0010725,0.00067326,-0.00039923,0.00450045,811047,439393,3650.1,295.8,-3354.2,-33.54,0,4955.0,5020.0,0.013118,0.018975,-0.005857,0
2023-09-14,2023-03-09,A065350,신성델타테크,중형주→대형주,중형주,대형주,0.01541106,0.00716239,-0.00824867,0.00384761,811047,777035,3120.6,5565.4,2444.8,24.45,1,45800.0,49000.0,0.069869,0.018975,0.050894,1
2023-09-14,2023-03-09,A204270,제이앤티씨,중형주→대형주,중형주,대형주,0.00839263,0.00356273,-0.0048299,0.00573545,811047,777035,4651.7,2768.4,-1883.3,-18.83,0,11850.0,11580.0,-0.022785,0.018975,-0.04176,0
2023-09-14,2023-03-09,A079810,디이엔티,소형주→대형주,소형주,대형주,0.00525108,0.00456528,-0.0006858,0.00189622,439393,777035,833.2,3547.4,2714.2,27.14,1,31600.0,39000.0,0.234177,0.018975,0.215202,1
2023-09-14,2023-03-09,A270520,앱튼,소형주→중형주,소형주,중형주,0.00348094,0.00582778,0.00234684,0.00191983,439393,811047,843.6,4726.6,3883.0,38.83,1,11040.0,11300.0,0.023551,0.018975,0.004575,1
2023-09-14,2023-03-09,A047310,파워로직스,소형주→중형주,소형주,중형주,0.00209666,0.00370645,0.00160979,0.0015999,439393,811047,703.0,3006.1,2303.1,23.03,1,7800.0,8430.0,0.080769,0.018975,0.061794,1
2023-09-14,2023-03-09,A220260,켐트로스,중형주→소형주,중형주,소형주,0.00227933,0.00141031,-0.00086901,0.00388327,811047,439393,3149.5,619.7,-2529.8,-25.3,0,7010.0,7000.0,-0.001427,0.018975,-0.020402,0
2023-09-14,2023-03-09,A045100,한양이엔지,중형주→소형주,중형주,소형주,0.00333426,0.00209876,-0.0012355,0.00362769,811047,439393,2942.2,922.2,-2020.0,-20.2,0,15130.0,15370.0,0.015863,0.018975,-0.003113,0
2023-09-14,2023-03-09,A083930,아바코,소형주→중형주,소형주,중형주,0.00214112,0.00360305,0.00146193,0.00183629,439393,811047,806.9,2922.2,2115.4,21.15,1,18400.0,18930.0,0.028804,0.018975,0.009829,1
2023-09-14,2023-03-09,A052020,에스티큐브,대형주→중형주,대형주,중형주,0.0031745,0.00702947,0.00385497,0.00534125,777035,811047,4150.3,5701.2,1550.9,15.51,1,11590.0,12300.0,0.06126,0.018975,0.042284,1
2023-09-14,2023-03-09,A039440,에스티아이,소형주→중형주,소형주,중형주,0.00366911,0.00599169,0.00232258,0.00144551,439393,811047,635.1,4859.5,4224.4,42.24,1,30700.0,30650.0,-0.001629,0.018975,-0.020604,0
2023-09-14,2023-03-09,A099190,아이센스,중형주→대형주,중형주,대형주,0.01051148,0.00446379,-0.00604769,0.00670653,811047,777035,5439.3,3468.5,-1970.8,-19.71,0,31200.0,30500.0,-0.022436,0.018975,-0.041411,0
2023-09-14,2023-03-09,A109610,에스와이,소형주→중형주,소형주,중형주,0.00230779,0.00386538,0.0015576,0.0012497,439393,811047,549.1,3135.0,2585.9,25.86,1,6250.0,6400.0,0.024,0.018975,0.005025,1
2023-09-14,2023-03-09,A282880,코윈테크,소형주→중형주,소형주,중형주,0.00287203,0.00492937,0.00205734,0.00208019,439393,811047,914.0,3997.9,3083.9,30.84,1,36500.0,38300.0,0.049315,0.018975,0.03034,1
2023-09-14,2023-03-09,A441270,파인엠텍,중형주→소형주,중형주,소형주,0.00359396,0.00208324,-0.00151073,0.00377093,811047,439393,3058.4,915.4,-2143.0,-21.43,0,8060.0,7540.0,-0.064516,0.018975,-0.083492,0
2023-09-14,2023-03-09,A950220,네오이뮨텍,중형주→소형주,중형주,소형주,0.00226109,0.00138303,-0.00087806,0.00485908,811047,439393,3940.9,607.7,-3333.2,-33.33,0,1868.0,1844.0,-0.012848,0.018975,-0.031823,0
2023-09-14,2023-03-09,A036800,나이스정보통신,중형주→소형주,중형주,소형주,0.00272407,0.00171445,-0.00100962,0.00394961,811047,439393,3203.3,753.3,-2450.0,-24.5,0,22250.0,22600.0,0.01573,0.018975,-0.003245,0
2023-09-14,2023-03-09,A078150,HB테크놀러지,소형주→중형주,소형주,중형주,0.00208715,0.00358353,0.00149638,0.00123581,439393,811047,543.0,2906.4,2363.4,23.63,1,3220.0,3380.0,0.049689,0.018975,0.030714,1
2023-09-14,2023-03-09,A131970,두산테스나,중형주→대형주,중형주,대형주,0.00946876,0.00423887,-0.00522989,0.00626867,811047,777035,5084.2,3293.8,-1790.4,-17.9,0,52400.0,54000.0,0.030534,0.018975,0.011559,1
2023-09-14,2023-03-09,A054950,제이브이엠,소형주→중형주,소형주,중형주,0.00248731,0.00410576,0.00161845,0.00184693,439393,811047,811.5,3330.0,2518.4,25.18,1,27250.0,27500.0,0.009174,0.018975,-0.009801,0
2023-09-14,2023-03-09,A215600,신라젠,대형주→중형주,대형주,중형주,0.00315978,0.00669461,0.00353483,0.00395419,777035,811047,3072.5,5429.6,2357.1,23.57,1,5190.0,5270.0,0.015414,0.018975,-0.003561,0
2023-09-14,2023-03-09,A032190,다우데이타,대형주→중형주,대형주,중형주,0.00312817,0.00648447,0.0033563,0.01244334,777035,811047,9668.9,5259.2,-4409.7,-44.1,0,13800.0,13710.0,-0.006522,0.018975,-0.025497,0
2023-09-14,2023-03-09,A051500,CJ프레시웨이,중형주→소형주,중형주,소형주,0.00343011,0.00211638,-0.00131374,0.00497785,811047,439393,4037.3,929.9,-3107.3,-31.07,0,23600.0,23500.0,-0.004237,0.018975,-0.023213,0
2023-09-14,2023-03-09,A310210,보로노이,중형주→대형주,중형주,대형주,0.01191406,0.00523767,-0.00667639,0.00559418,811047,777035,4537.1,4069.9,-467.3,-4.67,0,58300.0,59000.0,0.012007,0.018975,-0.006969,0
2023-09-14,2023-03-09,A322510,제이엘케이,소형주→중형주,소형주,중형주,0.0037718,0.00661866,0.00284687,0.00068742,439393,811047,302.0,5368.0,5066.0,50.66,1,30900.0,33150.0,0.072816,0.018975,0.05384,1
2023-09-14,2023-03-09,A054450,텔레칩스,소형주→중형주,소형주,중형주,0.00296264,0.0051447,0.00218206,0.00168338,439393,811047,739.7,4172.6,3432.9,34.33,1,25950.0,27550.0,0.061657,0.018975,0.042682,1
2023-09-14,2023-03-09,A101670,하이드로리튬,대형주→중형주,대형주,중형주,0.00213736,0.00451482,0.00237747,0.00426953,777035,811047,3317.6,3661.7,344.2,3.44,1,16170.0,16370.0,0.012369,0.018975,-0.006607,0
2023-09-14,2023-03-09,A064260,다날,중형주→소형주,중형주,소형주,0.00311911,0.00193791,-0.0011812,0.00498013,811047,439393,4039.1,851.5,-3187.6,-31.88,0,3695.0,3705.0,0.002706,0.018975,-0.016269,0
2023-09-14,2023-03-09,A060280,큐렉소,중형주→대형주,중형주,대형주,0.00994324,0.00454157,-0.00540167,0.00491527,811047,777035,3986.5,3529.0,-457.6,-4.58,0,19830.0,20850.0,0.051437,0.018975,0.032462,1
2023-09-14,2023-03-09,A084650,랩지노믹스,소형주→중형주,소형주,중형주,0.0029987,0.0049324,0.0019337,0.0018941,439393,811047,832.3,4000.4,3168.2,31.68,1,5350.0,5380.0,0.005607,0.018975,-0.013368,0
2023-09-14,2023-03-09,A419530,SAMG엔터,중형주→소형주,중형주,소형주,0.00258214,0.0016912,-0.00089094,0.00378817,811047,439393,3072.4,743.1,-2329.3,-23.29,0,24550.0,25950.0,0.057026,0.018975,0.038051,1
2023-09-14,2023-03-09,A094360,칩스앤미디어,소형주→중형주,소형주,중형주,0.00272574,0.00467271,0.00194697,0.00140773,439393,811047,618.5,3789.8,3171.2,31.71,1,37450.0,39250.0,0.048064,0.018975,0.029089,1
2023-09-14,2023-03-09,A063080,컴투스홀딩스,중형주→소형주,중형주,소형주,0.00240216,0.00150595,-0.00089621,0.00468337,811047,439393,3798.4,661.7,-3136.7,-31.37,0,29750.0,30100.0,0.011765,0.018975,-0.007211,0
2023-09-14,2023-03-09,A334970,프레스티지바이오로직스,소형주→중형주,소형주,중형주,0.00223067,0.00371657,0.0014859,0.00169557,439393,811047,745.0,3014.3,2269.3,22.69,1,4835.0,4925.0,0.018614,0.018975,-0.000361,0
2023-09-14,2023-03-09,A182360,큐브엔터,중형주→소형주,중형주,소형주,0.00306417,0.00192481,-0.00113935,0.00406123,811047,439393,3293.8,845.7,-2448.1,-24.48,0,18130.0,18380.0,0.013789,0.018975,-0.005186,0
2023-09-14,2023-03-09,A317330,덕산테코피아,중형주→소형주,중형주,소형주,0.00314768,0.0019936,-0.00115408,0.00462348,811047,439393,3749.9,876.0,-2873.9,-28.74,0,13990.0,14300.0,0.022159,0.018975,0.003183,1
2023-09-14,2023-03-09,A003100,선광,대형주→소형주,대형주,소형주,0.00072304,0.00092776,0.00020472,0.00668114,777035,439393,5191.5,407.7,-4783.8,-47.84,0,18510.0,18530.0,0.00108,0.018975,-0.017895,0
2023-09-14,2023-03-09,A035290,골드앤에스,중형주→소형주,중형주,소형주,0.00059656,0.00037176,-0.0002248,0.00613214,811047,439393,4973.5,163.3,-4810.1,-48.1,0,1049.0,1055.0,0.00572,0.018975,-0.013256,0
2023-09-14,2023-03-09,A144510,지씨셀,대형주→중형주,대형주,중형주,0.00362837,0.00754144,0.00391307,0.00486862,777035,811047,3783.1,6116.5,2333.4,23.33,1,38800.0,38650.0,-0.003866,0.018975,-0.022841,0
2023-09-14,2023-03-09,A382900,범한퓨얼셀,중형주→소형주,중형주,소형주,0.00240801,0.00150535,-0.00090266,0.00369133,811047,439393,2993.8,661.4,-2332.4,-23.32,0,22450.0,22650.0,0.008909,0.018975,-0.010067,0
2023-09-14,2023-03-09,A084110,휴온스글로벌,소형주→중형주,소형주,중형주,0.00222505,0.00364724,0.0014222,0.00200332,439393,811047,880.2,2958.1,2077.8,20.78,1,23350.0,23400.0,0.002141,0.018975,-0.016834,0
2023-09-14,2023-03-09,A402030,코난테크놀로지,대형주→중형주,대형주,중형주,0.0023702,0.00513201,0.00276181,0.00469735,777035,811047,3650.0,4162.3,512.3,5.12,1,70500.0,72800.0,0.032624,0.018975,0.013649,1
2023-09-14,2023-03-09,A058970,엠로,중형주→대형주,중형주,대형주,0.0099658,0.00441268,-0.00555313,0.00395822,811047,777035,3210.3,3428.8,218.5,2.19,1,72600.0,74000.0,0.019284,0.018975,0.000308,1
2023-09-14,2023-03-09,A251970,펌텍코리아,소형주→중형주,소형주,중형주,0.00248558,0.00416513,0.00167955,0.00154246,439393,811047,677.7,3378.1,2700.4,27.0,1,26550.0,27200.0,0.024482,0.018975,0.005507,1
2023-09-14,2023-03-09,A372170,윤성에프앤씨,중형주→대형주,중형주,대형주,0.01741768,0.0078846,-0.00953308,0.00759793,811047,777035,6162.3,6126.6,-35.7,-0.36,0,178300.0,185800.0,0.042064,0.018975,0.023088,1
2023-09-14,2023-03-09,A036890,진성티이씨,중형주→소형주,중형주,소형주,0.00315712,0.00195623,-0.00120089,0.00361267,811047,439393,2930.0,859.6,-2070.5,-20.7,0,11470.0,11470.0,0.0,0.018975,-0.018975,0
2023-09-14,2023-03-09,A206560,덱스터,중형주→소형주,중형주,소형주,0.00252937,0.00161545,-0.00091392,0.00395257,811047,439393,3205.7,709.8,-2495.9,-24.96,0,8130.0,8380.0,0.03075,0.018975,0.011775,1
2023-09-14,2023-03-09,A030960,양지사,중형주→소형주,중형주,소형주,0.00351766,0.00207295,-0.00144471,0.00538205,811047,439393,4365.1,910.8,-3454.3,-34.54,0,17980.0,17100.0,-0.048943,0.018975,-0.067919,0
2023-09-14,2023-03-09,A365590,하이딥,소형주→중형주,소형주,중형주,0.00236373,0.00389219,0.00152845,0.00103216,439393,811047,453.5,3156.7,2703.2,27.03,1,2240.0,2255.0,0.006696,0.018975,-0.012279,0
2023-09-14,2023-03-09,A048550,SM C&C,중형주→소형주,중형주,소형주,0.00236764,0.00150372,-0.00086392,0.00549709,811047,439393,4458.4,660.7,-3797.7,-37.98,0,2000.0,2050.0,0.025,0.018975,0.006025,1
2023-09-14,2023-03-09,A067310,하나마이크론,중형주→대형주,중형주,대형주,0.01610512,0.00781172,-0.00829339,0.00679956,811047,777035,5514.8,6070.0,555.2,5.55,1,27450.0,30650.0,0.116576,0.018975,0.0976,1
2023-09-14,2023-03-09,A078070,유비쿼스홀딩스,중형주→소형주,중형주,소형주,0.00276057,0.00171903,-0.00104154,0.00372257,811047,439393,3019.2,755.3,-2263.8,-22.64,0,12060.0,12120.0,0.004975,0.018975,-0.014,0
2023-09-14,2023-03-09,A123860,아나패스,소형주→중형주,소형주,중형주,0.00202102,0.00345624,0.00143522,0.00138333,439393,811047,607.8,2803.2,2195.3,21.95,1,22800.0,23750.0,0.041667,0.018975,0.022691,1
2023-09-14,2023-03-09,A091120,이엠텍,중형주→대형주,중형주,대형주,0.01036207,0.00474736,-0.00561471,0.00568925,811047,777035,4614.2,3688.9,-925.4,-9.25,0,49400.0,52100.0,0.054656,0.018975,0.03568,1
2023-09-14,2023-03-09,A095500,미래나노텍,대형주→중형주,대형주,중형주,0.00330176,0.00708071,0.00377895,0.00562072,777035,811047,4367.5,5742.8,1375.3,13.75,1,17990.0,18490.0,0.027793,0.018975,0.008818,1
2023-09-14,2023-03-09,A294140,레몬,중형주→소형주,중형주,소형주,0.0017843,0.00109126,-0.00069304,0.0044191,811047,439393,3584.1,479.5,-3104.6,-31.05,0,3470.0,3425.0,-0.012968,0.018975,-0.031944,0
2023-09-14,2023-03-09,A347860,알체라,중형주→소형주,중형주,소형주,0.00248011,0.00153837,-0.00094174,0.00425287,811047,439393,3449.3,675.9,-2773.3,-27.73,0,9400.0,9410.0,0.001064,0.018975,-0.017912,0
2023-09-14,2023-03-09,A205470,휴마시스,대형주→중형주,대형주,중형주,0.00178027,0.00367465,0.00189438,0.00405896,777035,811047,3154.0,2980.3,-173.6,-1.74,0,2325.0,2300.0,-0.010753,0.018975,-0.029728,0
2023-09-14,2023-03-09,A015750,성우하이텍,중형주→대형주,중형주,대형주,0.00903044,0.00395691,-0.00507353,0.00758542,811047,777035,6152.1,3074.7,-3077.5,-30.77,0,9220.0,9300.0,0.008677,0.018975,-0.010299,0
2023-09-14,2023-03-09,A396270,넥스트칩,소형주→중형주,소형주,중형주,0.00217594,0.00388766,0.00171172,0.00139885,439393,811047,614.6,3153.1,2538.4,25.38,1,16250.0,17750.0,0.092308,0.018975,0.073332,1
2023-09-14,2023-03-09,A018290,브이티,소형주→중형주,소형주,중형주,0.00445948,0.00729426,0.00283478,0.00149741,439393,811047,658.0,5916.0,5258.0,52.58,1,16500.0,16500.0,0.0,0.018975,-0.018975,0
2023-09-14,2023-03-09,A091580,상신이디피,중형주→소형주,중형주,소형주,0.00259119,0.00163864,-0.00095254,0.0043872,811047,439393,3558.2,720.0,-2838.2,-28.38,0,15530.0,15850.0,0.020605,0.018975,0.00163,1
2023-09-14,2023-03-09,A174900,앱클론,중형주→소형주,중형주,소형주,0.00308623,0.0018925,-0.00119372,0.00389523,811047,439393,3159.2,831.6,-2327.7,-23.28,0,16420.0,16250.0,-0.010353,0.018975,-0.029329,0
2023-09-14,2023-03-09,A336570,원텍,중형주→대형주,중형주,대형주,0.01404447,0.00626043,-0.00778404,0.00742127,811047,777035,6019.0,4864.6,-1154.4,-11.54,0,13010.0,13350.0,0.026134,0.018975,0.007158,1
2023-09-14,2023-03-09,A036830,솔브레인홀딩스,중형주→대형주,중형주,대형주,0.00816188,0.00355114,-0.00461075,0.00774122,811047,777035,6278.5,2759.4,-3519.1,-35.19,0,31800.0,31850.0,0.001572,0.018975,-0.017403,0
2023-09-14,2023-03-09,A357550,석경에이티,소형주→중형주,소형주,중형주,0.00224457,0.00376569,0.00152112,0.0015585,439393,811047,684.8,3054.2,2369.4,23.69,1,54500.0,55900.0,0.025688,0.018975,0.006713,1
2023-09-14,2023-03-09,A084850,아이티엠반도체,대형주→중형주,대형주,중형주,0.00309417,0.0064561,0.00336192,0.00434316,777035,811047,3374.8,5236.2,1861.4,18.61,1,23050.0,23050.0,0.0,0.018975,-0.018975,0
2023-09-14,2023-03-09,A257720,실리콘투,소형주→중형주,소형주,중형주,0.00356652,0.00583366,0.00226714,0.00163673,439393,811047,719.2,4731.4,4012.2,40.12,1,7830.0,7830.0,0.0,0.018975,-0.018975,0
2023-09-14,2023-03-09,A117730,티로보틱스,소형주→중형주,소형주,중형주,0.00374872,0.00649836,0.00274964,0.00095106,439393,811047,417.9,5270.5,4852.6,48.53,1,30100.0,31900.0,0.059801,0.018975,0.040825,1
2023-09-14,2023-03-09,A044490,태웅,소형주→중형주,소형주,중형주,0.00306639,0.00506503,0.00199864,0.00170465,439393,811047,749.0,4108.0,3359.0,33.59,1,20300.0,20500.0,0.009852,0.018975,-0.009123,0
2023-09-14,2023-03-09,A087010,펩트론,소형주→대형주,소형주,대형주,0.0063616,0.00437712,-0.00198448,0.00129665,439393,777035,569.7,3401.2,2831.4,28.31,1,40850.0,39900.0,-0.023256,0.018975,-0.042231,0
2023-09-14,2023-03-09,A425420,티에프이,소형주→중형주,소형주,중형주,0.00269376,0.00470127,0.0020075,0.00079394,439393,811047,348.8,3812.9,3464.1,34.64,1,31350.0,33450.0,0.066986,0.018975,0.04801,1
2023-09-14,2023-03-09,A281740,레이크머티리얼즈,중형주→대형주,중형주,대형주,0.01201476,0.00538357,-0.00663118,0.00570787,811047,777035,4629.3,4183.2,-446.1,-4.46,0,14930.0,15400.0,0.03148,0.018975,0.012505,1
2023-09-14,2023-03-09,A143240,사람인,중형주→소형주,중형주,소형주,0.00303007,0.00188636,-0.00114371,0.00396346,811047,439393,3214.6,828.9,-2385.7,-23.86,0,21200.0,21300.0,0.004717,0.018975,-0.014258,0
2023-09-14,2023-03-09,A314930,바이오다인,소형주→중형주,소형주,중형주,0.00313214,0.00511553,0.00198339,0.001419,439393,811047,623.5,4148.9,3525.4,35.25,1,67100.0,67000.0,-0.00149,0.018975,-0.020466,0
2023-09-14,2023-03-09,A094480,갤럭시아머니트리,중형주→소형주,중형주,소형주,0.00239905,0.00150586,-0.0008932,0.00393193,811047,439393,3189.0,661.7,-2527.3,-25.27,0,4995.0,5060.0,0.013013,0.018975,-0.005962,0
2023-09-14,2023-03-09,A107600,새빗켐,대형주→중형주,대형주,중형주,0.0022443,0.00472484,0.00248054,0.00410663,777035,811047,3191.0,3832.1,641.1,6.41,1,78000.0,78700.0,0.008974,0.018975,-0.010001,0
2023-09-14,2023-03-09,A025320,시노펙스,소형주→중형주,소형주,중형주,0.00243892,0.00395008,0.00151115,0.00175312,439393,811047,770.3,3203.7,2433.4,24.33,1,4070.0,4030.0,-0.009828,0.018975,-0.028803,0
2023-09-14,2023-03-09,A036030,케이티알파,중형주→소형주,중형주,소형주,0.0033548,0.00206384,-0.00129096,0.0044954,811047,439393,3646.0,906.8,-2739.1,-27.39,0,5590.0,5550.0,-0.007156,0.018975,-0.026131,0
2023-09-14,2023-03-09,A064290,인텍플러스,소형주→중형주,소형주,중형주,0.00350277,0.00620289,0.00270012,0.00161899,439393,811047,711.4,5030.8,4319.5,43.19,1,36300.0,39300.0,0.082645,0.018975,0.063669,1
2023-09-14,2023-03-09,A291230,엔피,중형주→소형주,중형주,소형주,0.00170771,0.00115765,-0.00055006,0.00362048,811047,439393,2936.4,508.7,-2427.7,-24.28,0,3190.0,3490.0,0.094044,0.018975,0.075068,1
2023-09-14,2023-03-09,A214680,디알텍,소형주→중형주,소형주,중형주,0.00364763,0.00637718,0.00272956,0.00101414,439393,811047,445.6,5172.2,4726.6,47.27,1,6680.0,7140.0,0.068862,0.018975,0.049887,1
2023-09-14,2023-03-09,A009520,포스코엠텍,중형주→대형주,중형주,대형주,0.01465766,0.00657776,-0.0080799,0.00650568,811047,777035,5276.4,5111.1,-165.3,-1.65,0,28750.0,29700.0,0.033043,0.018975,0.014068,1
2023-09-14,2023-03-09,A252990,샘씨엔에스,소형주→중형주,소형주,중형주,0.00209018,0.00356131,0.00147113,0.00174346,439393,811047,766.1,2888.4,2122.3,21.22,1,5520.0,5750.0,0.041667,0.018975,0.022691,1
2023-09-14,2023-03-09,A063170,서울옥션,중형주→소형주,중형주,소형주,0.00255039,0.0015722,-0.0009782,0.00516894,811047,439393,4192.3,690.8,-3501.4,-35.01,0,11720.0,11660.0,-0.005119,0.018975,-0.024095,0
2023-09-14,2023-03-09,A023410,유진기업,중형주→소형주,중형주,소형주,0.00342639,0.00211721,-0.00130918,0.00366522,811047,439393,2972.7,930.3,-2042.4,-20.42,0,3620.0,3610.0,-0.002762,0.018975,-0.021738,0
2023-09-14,2023-03-09,A032620,유비케어,중형주→소형주,중형주,소형주,0.00315371,0.00196995,-0.00118376,0.00444794,811047,439393,3607.5,865.6,-2741.9,-27.42,0,4935.0,4975.0,0.008105,0.018975,-0.01087,0
2023-09-14,2023-03-09,A038540,상상인,중형주→소형주,중형주,소형주,0.00310581,0.00192444,-0.00118137,0.00426573,811047,439393,3459.7,845.6,-2614.1,-26.14,0,4585.0,4585.0,0.0,0.018975,-0.018975,0
2023-09-14,2023-03-09,A377030,비트맥스,중형주→소형주,중형주,소형주,0.00185695,0.0011521,-0.00070485,0.00376163,811047,439393,3050.9,506.2,-2544.6,-25.45,0,7750.0,7760.0,0.00129,0.018975,-0.017685,0
2023-09-14,2023-03-09,A053080,케이엔솔,소형주→중형주,소형주,중형주,0.00242915,0.00403751,0.00160836,0.00104238,439393,811047,458.0,3274.6,2816.6,28.17,1,24750.0,25150.0,0.016162,0.018975,-0.002814,0
2023-09-14,2023-03-09,A069080,웹젠,대형주→중형주,대형주,중형주,0.0030408,0.00633611,0.0032953,0.00419762,777035,811047,3261.7,5138.9,1877.2,18.77,1,14700.0,14680.0,-0.001361,0.018975,-0.020336,0
2023-09-14,2023-03-09,A086390,유니테스트,소형주→중형주,소형주,중형주,0.00214609,0.00362775,0.00148166,0.00195471,439393,811047,858.9,2942.3,2083.4,20.83,1,13450.0,13900.0,0.033457,0.018975,0.014482,1
2023-09-14,2023-03-09,A226950,올릭스,중형주→소형주,중형주,소형주,0.0033579,0.00212023,-0.00123767,0.00446693,811047,439393,3622.9,931.6,-2691.3,-26.91,0,19970.0,20350.0,0.019029,0.018975,5.3e-05,1
2023-09-14,2023-03-09,A058610,에스피지,중형주→대형주,중형주,대형주,0.00986966,0.00451743,-0.00535223,0.00680937,811047,777035,5522.7,3510.2,-2012.5,-20.13,0,36350.0,38300.0,0.053645,0.018975,0.03467,1
2023-09-14,2023-03-09,A036620,감성코퍼레이션,소형주→중형주,소형주,중형주,0.00238862,0.00424747,0.00185885,0.00144312,439393,811047,634.1,3444.9,2810.8,28.11,1,3500.0,3805.0,0.087143,0.018975,0.068167,1
2023-09-14,2023-03-09,A122640,예스티,소형주→중형주,소형주,중형주,0.00226142,0.00356936,0.00130794,0.0012692,439393,811047,557.7,2894.9,2337.2,23.37,1,16270.0,15700.0,-0.035034,0.018975,-0.054009,0
2023-09-14,2023-03-09,A204620,글로벌텍스프리,소형주→중형주,소형주,중형주,0.0027873,0.00471085,0.00192355,0.00133128,439393,811047,585.0,3820.7,3235.8,32.36,1,6610.0,6830.0,0.033283,0.018975,0.014307,1
2023-09-14,2023-03-09,A299900,위지윅스튜디오,대형주→중형주,대형주,중형주,0.00289534,0.00613627,0.00324094,0.00475582,777035,811047,3695.4,4976.8,1281.4,12.81,1,2860.0,2905.0,0.015734,0.018975,-0.003241,0
2023-09-14,2023-03-09,A218410,RFHIC,대형주→중형주,대형주,중형주,0.00258414,0.00545804,0.00287391,0.00400323,777035,811047,3110.7,4426.7,1316.1,13.16,1,16300.0,16500.0,0.01227,0.018975,-0.006706,0
2023-09-14,2023-03-09,A080420,모다이노칩,중형주→소형주,중형주,소형주,0.00278169,0.00174779,-0.0010339,0.00389813,811047,439393,3161.6,768.0,-2393.6,-23.94,0,2850.0,2890.0,0.014035,0.018975,-0.00494,0
2023-09-14,2023-03-09,A100790,미래에셋벤처투자,중형주→소형주,중형주,소형주,0.00330591,0.00207102,-0.00123489,0.00462316,811047,439393,3749.6,910.0,-2839.6,-28.4,0,4985.0,5040.0,0.011033,0.018975,-0.007942,0
2023-09-14,2023-03-09,A190510,나무가,중형주→소형주,중형주,소형주,0.00260462,0.00166567,-0.00093895,0.00374375,811047,439393,3036.4,731.9,-2304.5,-23.04,0,13090.0,13510.0,0.032086,0.018975,0.01311,1
2023-09-14,2023-03-09,A161580,필옵틱스,소형주→중형주,소형주,중형주,0.00198625,0.00350761,0.00152136,0.00171493,439393,811047,753.5,2844.8,2091.3,20.91,1,11300.0,12200.0,0.079646,0.018975,0.060671,1
2023-09-14,2023-03-09,A046440,KG모빌리언스,중형주→소형주,중형주,소형주,0.00266667,0.00168473,-0.00098194,0.00410673,811047,439393,3330.7,740.3,-2590.5,-25.9,0,5610.0,5720.0,0.019608,0.018975,0.000632,1
2023-09-14,2023-03-09,A370090,퓨런티어,소형주→중형주,소형주,중형주,0.00214967,0.00353131,0.00138164,0.00133392,439393,811047,586.1,2864.1,2277.9,22.78,1,34800.0,34950.0,0.00431,0.018975,-0.014665,0
2023-09-14,2023-03-09,A235980,메드팩토,중형주→소형주,중형주,소형주,0.00266608,0.00166796,-0.00099812,0.00566286,811047,439393,4592.8,732.9,-3860.0,-38.6,0,10330.0,10430.0,0.009681,0.018975,-0.009295,0
2023-09-14,2023-03-09,A027360,아주IB투자,중형주→소형주,중형주,소형주,0.0032913,0.0020577,-0.0012336,0.00394674,811047,439393,3201.0,904.1,-2296.8,-22.97,0,2225.0,2245.0,0.008989,0.018975,-0.009987,0
2023-09-14,2023-03-09,A246710,티앤알바이오팹,중형주→소형주,중형주,소형주,0.00335332,0.00203277,-0.00132055,0.00476744,811047,439393,3866.6,893.2,-2973.4,-29.73,0,12920.0,12640.0,-0.021672,0.018975,-0.040647,0
2023-09-14,2023-03-09,A034810,해성산업,중형주→소형주,중형주,소형주,0.00318078,0.00198324,-0.00119754,0.00448293,811047,439393,3635.9,871.4,-2764.4,-27.64,0,7980.0,8030.0,0.006266,0.018975,-0.01271,0
2023-09-14,2023-03-09,A254490,미래반도체,소형주→중형주,소형주,중형주,0.00237087,0.00402952,0.00165865,0.00187406,439393,811047,823.4,3268.1,2444.7,24.45,1,21750.0,22600.0,0.03908,0.018975,0.020105,1
2023-09-14,2023-03-09,A328130,루닛,중형주→대형주,중형주,대형주,0.03501513,0.01501321,-0.02000193,0.00726048,811047,777035,5888.6,11665.8,5777.2,57.77,1,231000.0,228000.0,-0.012987,0.018975,-0.031962,0
2023-09-14,2023-03-09,A265520,AP시스템,중형주→소형주,중형주,소형주,0.00337324,0.00211565,-0.00125759,0.00431998,811047,439393,3503.7,929.6,-2574.1,-25.74,0,18030.0,18250.0,0.012202,0.018975,-0.006774,0
2023-09-14,2023-03-09,A108860,셀바스AI,대형주→중형주,대형주,중형주,0.00352043,0.00747845,0.00395802,0.00448041,777035,811047,3481.4,6065.4,2583.9,25.84,1,22100.0,22500.0,0.0181,0.018975,-0.000876,0
